"P/O Number","Backorder Number","SKU Number","Location","Distributed Qty","Total Rec""d Qty","Current Rec""d Qty","PROCESSED Y/N","Buy U/M Cost","Sell U/M Cost","Unit Retail"
300572,0,30008646,9,4.0,0,4.0,"",350.0,350.0,699.0
300576,0,30008646,14,2.0,0,2.0,"",350.0,350.0,699.0
300571,0,30008646,15,2.0,0,2.0,"",350.0,350.0,699.0
300578,0,30008646,32,4.0,0,4.0,"",350.0,350.0,699.0
300572,0,30008646,46,2.0,0,2.0,"",350.0,350.0,699.0
300578,0,30008646,50,6.0,0,6.0,"",350.0,350.0,699.0
300573,0,30008646,65,2.0,0,2.0,"",350.0,350.0,699.0
300573,0,30008646,73,2.0,0,2.0,"",350.0,350.0,699.0
300575,0,30008646,94,2.0,0,2.0,"",350.0,350.0,699.0
300579,0,30008646,95,2.0,0,2.0,"",350.0,350.0,699.0
300579,0,30008646,120,2.0,0,2.0,"",350.0,350.0,699.0
300577,0,30008646,130,2.0,0,2.0,"",350.0,350.0,699.0
300575,0,30008646,134,2.0,0,2.0,"",350.0,350.0,699.0
300574,0,30008646,138,2.0,0,2.0,"",350.0,350.0,699.0
300578,0,30008646,142,2.0,0,2.0,"",350.0,350.0,699.0
300576,0,30008646,145,2.0,0,2.0,"",350.0,350.0,699.0
300577,0,30008646,148,2.0,0,2.0,"",350.0,350.0,699.0
300578,0,30008646,149,2.0,0,2.0,"",350.0,350.0,699.0
300575,0,30008646,238,4.0,0,4.0,"",350.0,350.0,699.0
300576,0,30008646,241,2.0,0,2.0,"",350.0,350.0,699.0
300573,0,30008646,245,2.0,0,2.0,"",350.0,350.0,699.0
300577,0,30008646,270,2.0,0,2.0,"",350.0,350.0,699.0
300574,0,30008646,274,2.0,0,2.0,"",350.0,350.0,699.0
300571,0,30008646,277,2.0,0,2.0,"",350.0,350.0,699.0
300576,0,30008646,440,2.0,0,2.0,"",350.0,350.0,699.0
300579,0,30008646,1090,2.0,0,2.0,"",350.0,350.0,699.0
300573,0,30008646,1132,2.0,0,2.0,"",350.0,350.0,699.0
300574,0,30008646,1296,2.0,0,2.0,"",350.0,350.0,699.0
300578,0,30008646,1663,2.0,0,2.0,"",350.0,350.0,699.0
300579,0,30008646,2203,2.0,0,2.0,"",350.0,350.0,699.0
300577,0,30008646,2552,2.0,0,2.0,"",350.0,350.0,699.0
300579,0,30008646,2592,4.0,0,4.0,"",350.0,350.0,699.0
300573,0,30008647,3,2.0,0,2.0,"",350.0,350.0,699.0
300571,0,30008647,6,6.0,0,6.0,"",350.0,350.0,699.0
300572,0,30008647,9,4.0,0,4.0,"",350.0,350.0,699.0
300576,0,30008647,14,2.0,0,2.0,"",350.0,350.0,699.0
300571,0,30008647,15,2.0,0,2.0,"",350.0,350.0,699.0
300578,0,30008647,32,4.0,0,4.0,"",350.0,350.0,699.0
300572,0,30008647,46,2.0,0,2.0,"",350.0,350.0,699.0
300578,0,30008647,50,6.0,0,6.0,"",350.0,350.0,699.0
300573,0,30008647,65,2.0,0,2.0,"",350.0,350.0,699.0
300573,0,30008647,73,2.0,0,2.0,"",350.0,350.0,699.0
300575,0,30008647,94,2.0,0,2.0,"",350.0,350.0,699.0
300579,0,30008647,95,2.0,0,2.0,"",350.0,350.0,699.0
300579,0,30008647,120,2.0,0,2.0,"",350.0,350.0,699.0
300577,0,30008647,130,2.0,0,2.0,"",350.0,350.0,699.0
300575,0,30008647,134,2.0,0,2.0,"",350.0,350.0,699.0
300574,0,30008647,138,2.0,0,2.0,"",350.0,350.0,699.0
300578,0,30008647,142,2.0,0,2.0,"",350.0,350.0,699.0
300576,0,30008647,145,2.0,0,2.0,"",350.0,350.0,699.0
300577,0,30008647,148,2.0,0,2.0,"",350.0,350.0,699.0
300578,0,30008647,149,2.0,0,2.0,"",350.0,350.0,699.0
300575,0,30008647,238,4.0,0,4.0,"",350.0,350.0,699.0
300576,0,30008647,241,2.0,0,2.0,"",350.0,350.0,699.0
300573,0,30008647,245,2.0,0,2.0,"",350.0,350.0,699.0
300577,0,30008647,270,2.0,0,2.0,"",350.0,350.0,699.0
300574,0,30008647,274,2.0,0,2.0,"",350.0,350.0,699.0
300571,0,30008647,277,2.0,0,2.0,"",350.0,350.0,699.0
300576,0,30008647,440,2.0,0,2.0,"",350.0,350.0,699.0
300579,0,30008647,1090,2.0,0,2.0,"",350.0,350.0,699.0
300573,0,30008647,1132,2.0,0,2.0,"",350.0,350.0,699.0
300574,0,30008647,1296,2.0,0,2.0,"",350.0,350.0,699.0
300578,0,30008647,1663,2.0,0,2.0,"",350.0,350.0,699.0
300579,0,30008647,2203,2.0,0,2.0,"",350.0,350.0,699.0
300577,0,30008647,2552,2.0,0,2.0,"",350.0,350.0,699.0
300579,0,30008647,2592,4.0,0,4.0,"",350.0,350.0,699.0
300573,0,30008648,3,4.0,0,4.0,"",350.0,350.0,699.0
300571,0,30008648,6,12.0,0,12.0,"",350.0,350.0,699.0
300572,0,30008648,9,8.0,0,8.0,"",350.0,350.0,699.0
300576,0,30008648,14,4.0,0,4.0,"",350.0,350.0,699.0
300571,0,30008648,15,4.0,0,4.0,"",350.0,350.0,699.0
300578,0,30008648,32,8.0,0,8.0,"",350.0,350.0,699.0
300572,0,30008648,46,4.0,0,4.0,"",350.0,350.0,699.0
300578,0,30008648,50,12.0,0,12.0,"",350.0,350.0,699.0
300573,0,30008648,65,4.0,0,4.0,"",350.0,350.0,699.0
300573,0,30008648,73,4.0,0,4.0,"",350.0,350.0,699.0
300575,0,30008648,94,4.0,0,4.0,"",350.0,350.0,699.0
300579,0,30008648,95,4.0,0,4.0,"",350.0,350.0,699.0
300579,0,30008648,120,4.0,0,4.0,"",350.0,350.0,699.0
300577,0,30008648,130,4.0,0,4.0,"",350.0,350.0,699.0
300575,0,30008648,134,4.0,0,4.0,"",350.0,350.0,699.0
300574,0,30008648,138,4.0,0,4.0,"",350.0,350.0,699.0
300578,0,30008648,142,4.0,0,4.0,"",350.0,350.0,699.0
300576,0,30008648,145,4.0,0,4.0,"",350.0,350.0,699.0
300577,0,30008648,148,4.0,0,4.0,"",350.0,350.0,699.0
300578,0,30008648,149,4.0,0,4.0,"",350.0,350.0,699.0
300575,0,30008648,238,8.0,0,8.0,"",350.0,350.0,699.0
300576,0,30008648,241,4.0,0,4.0,"",350.0,350.0,699.0
300573,0,30008648,245,4.0,0,4.0,"",350.0,350.0,699.0
300577,0,30008648,270,4.0,0,4.0,"",350.0,350.0,699.0
300574,0,30008648,274,4.0,0,4.0,"",350.0,350.0,699.0
300571,0,30008648,277,4.0,0,4.0,"",350.0,350.0,699.0
300576,0,30008648,440,4.0,0,4.0,"",350.0,350.0,699.0
300579,0,30008648,1090,4.0,0,4.0,"",350.0,350.0,699.0
300573,0,30008648,1132,4.0,0,4.0,"",350.0,350.0,699.0
300574,0,30008648,1296,4.0,0,4.0,"",350.0,350.0,699.0
300578,0,30008648,1663,4.0,0,4.0,"",350.0,350.0,699.0
300579,0,30008648,2203,4.0,0,4.0,"",350.0,350.0,699.0
300577,0,30008648,2552,4.0,0,4.0,"",350.0,350.0,699.0
300579,0,30008648,2592,8.0,0,8.0,"",350.0,350.0,699.0
300573,0,30008649,3,4.0,0,4.0,"",350.0,350.0,699.0
300571,0,30008649,6,12.0,0,12.0,"",350.0,350.0,699.0
300572,0,30008649,9,8.0,0,8.0,"",350.0,350.0,699.0
300576,0,30008649,14,4.0,0,4.0,"",350.0,350.0,699.0
300571,0,30008649,15,4.0,0,4.0,"",350.0,350.0,699.0
300578,0,30008649,32,8.0,0,8.0,"",350.0,350.0,699.0
300572,0,30008649,46,4.0,0,4.0,"",350.0,350.0,699.0
300578,0,30008649,50,12.0,0,12.0,"",350.0,350.0,699.0
300573,0,30008649,65,4.0,0,4.0,"",350.0,350.0,699.0
300573,0,30008649,73,4.0,0,4.0,"",350.0,350.0,699.0
300575,0,30008649,94,4.0,0,4.0,"",350.0,350.0,699.0
300579,0,30008649,95,4.0,0,4.0,"",350.0,350.0,699.0
300579,0,30008649,120,4.0,0,4.0,"",350.0,350.0,699.0
300577,0,30008649,130,4.0,0,4.0,"",350.0,350.0,699.0
300575,0,30008649,134,4.0,0,4.0,"",350.0,350.0,699.0
300574,0,30008649,138,4.0,0,4.0,"",350.0,350.0,699.0
300578,0,30008649,142,4.0,0,4.0,"",350.0,350.0,699.0
300576,0,30008649,145,4.0,0,4.0,"",350.0,350.0,699.0
300577,0,30008649,148,4.0,0,4.0,"",350.0,350.0,699.0
300578,0,30008649,149,4.0,0,4.0,"",350.0,350.0,699.0
300575,0,30008649,238,8.0,0,8.0,"",350.0,350.0,699.0
300576,0,30008649,241,4.0,0,4.0,"",350.0,350.0,699.0
300573,0,30008649,245,4.0,0,4.0,"",350.0,350.0,699.0
300577,0,30008649,270,4.0,0,4.0,"",350.0,350.0,699.0
300574,0,30008649,274,4.0,0,4.0,"",350.0,350.0,699.0
300571,0,30008649,277,4.0,0,4.0,"",350.0,350.0,699.0
300576,0,30008649,440,4.0,0,4.0,"",350.0,350.0,699.0
300579,0,30008649,1090,4.0,0,4.0,"",350.0,350.0,699.0
300573,0,30008649,1132,4.0,0,4.0,"",350.0,350.0,699.0
300574,0,30008649,1296,4.0,0,4.0,"",350.0,350.0,699.0
300578,0,30008649,1663,4.0,0,4.0,"",350.0,350.0,699.0
300579,0,30008649,2203,4.0,0,4.0,"",350.0,350.0,699.0
300577,0,30008649,2552,4.0,0,4.0,"",350.0,350.0,699.0
300579,0,30008649,2592,8.0,0,8.0,"",350.0,350.0,699.0
300573,0,30008650,3,2.0,0,2.0,"",350.0,350.0,699.0
300571,0,30008650,6,6.0,0,6.0,"",350.0,350.0,699.0
300572,0,30008650,9,4.0,0,4.0,"",350.0,350.0,699.0
300576,0,30008650,14,2.0,0,2.0,"",350.0,350.0,699.0
300571,0,30008650,15,2.0,0,2.0,"",350.0,350.0,699.0
300578,0,30008650,32,4.0,0,4.0,"",350.0,350.0,699.0
300572,0,30008650,46,2.0,0,2.0,"",350.0,350.0,699.0
300578,0,30008650,50,6.0,0,6.0,"",350.0,350.0,699.0
300573,0,30008650,65,2.0,0,2.0,"",350.0,350.0,699.0
300573,0,30008650,73,2.0,0,2.0,"",350.0,350.0,699.0
300575,0,30008650,94,2.0,0,2.0,"",350.0,350.0,699.0
300579,0,30008650,95,2.0,0,2.0,"",350.0,350.0,699.0
300579,0,30008650,120,2.0,0,2.0,"",350.0,350.0,699.0
300577,0,30008650,130,2.0,0,2.0,"",350.0,350.0,699.0
300575,0,30008650,134,2.0,0,2.0,"",350.0,350.0,699.0
300574,0,30008650,138,2.0,0,2.0,"",350.0,350.0,699.0
300578,0,30008650,142,2.0,0,2.0,"",350.0,350.0,699.0
300576,0,30008650,145,2.0,0,2.0,"",350.0,350.0,699.0
300577,0,30008650,148,2.0,0,2.0,"",350.0,350.0,699.0
300578,0,30008650,149,2.0,0,2.0,"",350.0,350.0,699.0
300575,0,30008650,238,4.0,0,4.0,"",350.0,350.0,699.0
300576,0,30008650,241,2.0,0,2.0,"",350.0,350.0,699.0
300573,0,30008650,245,2.0,0,2.0,"",350.0,350.0,699.0
300577,0,30008650,270,2.0,0,2.0,"",350.0,350.0,699.0
300574,0,30008650,274,2.0,0,2.0,"",350.0,350.0,699.0
300571,0,30008650,277,2.0,0,2.0,"",350.0,350.0,699.0
300576,0,30008650,440,2.0,0,2.0,"",350.0,350.0,699.0
300579,0,30008650,1090,2.0,0,2.0,"",350.0,350.0,699.0
300573,0,30008650,1132,2.0,0,2.0,"",350.0,350.0,699.0
300574,0,30008650,1296,2.0,0,2.0,"",350.0,350.0,699.0
300578,0,30008650,1663,2.0,0,2.0,"",350.0,350.0,699.0
300579,0,30008650,2203,2.0,0,2.0,"",350.0,350.0,699.0
300577,0,30008650,2552,2.0,0,2.0,"",350.0,350.0,699.0
300579,0,30008650,2592,4.0,0,4.0,"",350.0,350.0,699.0
300573,0,30008651,3,2.0,0,2.0,"",350.0,350.0,699.0
300571,0,30008651,6,6.0,0,6.0,"",350.0,350.0,699.0
300572,0,30008651,9,4.0,0,4.0,"",350.0,350.0,699.0
300576,0,30008651,14,2.0,0,2.0,"",350.0,350.0,699.0
300571,0,30008651,15,2.0,0,2.0,"",350.0,350.0,699.0
300578,0,30008651,32,4.0,0,4.0,"",350.0,350.0,699.0
300572,0,30008651,46,2.0,0,2.0,"",350.0,350.0,699.0
300578,0,30008651,50,6.0,0,6.0,"",350.0,350.0,699.0
300573,0,30008651,65,2.0,0,2.0,"",350.0,350.0,699.0
300573,0,30008651,73,2.0,0,2.0,"",350.0,350.0,699.0
300575,0,30008651,94,2.0,0,2.0,"",350.0,350.0,699.0
300579,0,30008651,95,2.0,0,2.0,"",350.0,350.0,699.0
300579,0,30008651,120,2.0,0,2.0,"",350.0,350.0,699.0
300577,0,30008651,130,2.0,0,2.0,"",350.0,350.0,699.0
300575,0,30008651,134,2.0,0,2.0,"",350.0,350.0,699.0
300574,0,30008651,138,2.0,0,2.0,"",350.0,350.0,699.0
300578,0,30008651,142,2.0,0,2.0,"",350.0,350.0,699.0
300576,0,30008651,145,2.0,0,2.0,"",350.0,350.0,699.0
300577,0,30008651,148,2.0,0,2.0,"",350.0,350.0,699.0
300578,0,30008651,149,2.0,0,2.0,"",350.0,350.0,699.0
300575,0,30008651,238,4.0,0,4.0,"",350.0,350.0,699.0
300576,0,30008651,241,2.0,0,2.0,"",350.0,350.0,699.0
300573,0,30008651,245,2.0,0,2.0,"",350.0,350.0,699.0
300577,0,30008651,270,2.0,0,2.0,"",350.0,350.0,699.0
300574,0,30008651,274,2.0,0,2.0,"",350.0,350.0,699.0
300571,0,30008651,277,2.0,0,2.0,"",350.0,350.0,699.0
300576,0,30008651,440,2.0,0,2.0,"",350.0,350.0,699.0
300579,0,30008651,1090,2.0,0,2.0,"",350.0,350.0,699.0
300573,0,30008651,1132,2.0,0,2.0,"",350.0,350.0,699.0
300574,0,30008651,1296,2.0,0,2.0,"",350.0,350.0,699.0
300578,0,30008651,1663,2.0,0,2.0,"",350.0,350.0,699.0
300579,0,30008651,2203,2.0,0,2.0,"",350.0,350.0,699.0
300577,0,30008651,2552,2.0,0,2.0,"",350.0,350.0,699.0
300579,0,30008651,2592,4.0,0,4.0,"",350.0,350.0,699.0
300573,0,30008652,3,4.0,0,4.0,"",350.0,350.0,699.0
300571,0,30008652,6,12.0,0,12.0,"",350.0,350.0,699.0
300572,0,30008652,9,8.0,0,8.0,"",350.0,350.0,699.0
300576,0,30008652,14,4.0,0,4.0,"",350.0,350.0,699.0
300571,0,30008652,15,4.0,0,4.0,"",350.0,350.0,699.0
300578,0,30008652,32,8.0,0,8.0,"",350.0,350.0,699.0
300572,0,30008652,46,4.0,0,4.0,"",350.0,350.0,699.0
300578,0,30008652,50,12.0,0,12.0,"",350.0,350.0,699.0
300573,0,30008652,65,4.0,0,4.0,"",350.0,350.0,699.0
300573,0,30008652,73,4.0,0,4.0,"",350.0,350.0,699.0
300575,0,30008652,94,4.0,0,4.0,"",350.0,350.0,699.0
300579,0,30008652,95,4.0,0,4.0,"",350.0,350.0,699.0
300579,0,30008652,120,4.0,0,4.0,"",350.0,350.0,699.0
300577,0,30008652,130,4.0,0,4.0,"",350.0,350.0,699.0
300575,0,30008652,134,4.0,0,4.0,"",350.0,350.0,699.0
300574,0,30008652,138,4.0,0,4.0,"",350.0,350.0,699.0
300578,0,30008652,142,4.0,0,4.0,"",350.0,350.0,699.0
300576,0,30008652,145,4.0,0,4.0,"",350.0,350.0,699.0
300577,0,30008652,148,4.0,0,4.0,"",350.0,350.0,699.0
300578,0,30008652,149,4.0,0,4.0,"",350.0,350.0,699.0
300575,0,30008652,238,8.0,0,8.0,"",350.0,350.0,699.0
300576,0,30008652,241,4.0,0,4.0,"",350.0,350.0,699.0
300573,0,30008652,245,4.0,0,4.0,"",350.0,350.0,699.0
300577,0,30008652,270,4.0,0,4.0,"",350.0,350.0,699.0
300574,0,30008652,274,4.0,0,4.0,"",350.0,350.0,699.0
300571,0,30008652,277,4.0,0,4.0,"",350.0,350.0,699.0
300576,0,30008652,440,4.0,0,4.0,"",350.0,350.0,699.0
300579,0,30008652,1090,4.0,0,4.0,"",350.0,350.0,699.0
300573,0,30008652,1132,4.0,0,4.0,"",350.0,350.0,699.0
300574,0,30008652,1296,4.0,0,4.0,"",350.0,350.0,699.0
300578,0,30008652,1663,4.0,0,4.0,"",350.0,350.0,699.0
300579,0,30008652,2203,4.0,0,4.0,"",350.0,350.0,699.0
300577,0,30008652,2552,4.0,0,4.0,"",350.0,350.0,699.0
300579,0,30008652,2592,8.0,0,8.0,"",350.0,350.0,699.0
300573,0,30008653,3,4.0,0,4.0,"",350.0,350.0,699.0
300571,0,30008653,6,12.0,0,12.0,"",350.0,350.0,699.0
300572,0,30008653,9,8.0,0,8.0,"",350.0,350.0,699.0
300576,0,30008653,14,4.0,0,4.0,"",350.0,350.0,699.0
300571,0,30008653,15,4.0,0,4.0,"",350.0,350.0,699.0
300578,0,30008653,32,8.0,0,8.0,"",350.0,350.0,699.0
300572,0,30008653,46,4.0,0,4.0,"",350.0,350.0,699.0
300578,0,30008653,50,12.0,0,12.0,"",350.0,350.0,699.0
300573,0,30008653,65,4.0,0,4.0,"",350.0,350.0,699.0
300573,0,30008653,73,4.0,0,4.0,"",350.0,350.0,699.0
300575,0,30008653,94,4.0,0,4.0,"",350.0,350.0,699.0
300579,0,30008653,95,4.0,0,4.0,"",350.0,350.0,699.0
300579,0,30008653,120,4.0,0,4.0,"",350.0,350.0,699.0
300577,0,30008653,130,4.0,0,4.0,"",350.0,350.0,699.0
300575,0,30008653,134,4.0,0,4.0,"",350.0,350.0,699.0
300574,0,30008653,138,4.0,0,4.0,"",350.0,350.0,699.0
300578,0,30008653,142,4.0,0,4.0,"",350.0,350.0,699.0
300576,0,30008653,145,4.0,0,4.0,"",350.0,350.0,699.0
300577,0,30008653,148,4.0,0,4.0,"",350.0,350.0,699.0
300578,0,30008653,149,4.0,0,4.0,"",350.0,350.0,699.0
300575,0,30008653,238,8.0,0,8.0,"",350.0,350.0,699.0
300576,0,30008653,241,4.0,0,4.0,"",350.0,350.0,699.0
300573,0,30008653,245,4.0,0,4.0,"",350.0,350.0,699.0
300577,0,30008653,270,4.0,0,4.0,"",350.0,350.0,699.0
300574,0,30008653,274,4.0,0,4.0,"",350.0,350.0,699.0
300571,0,30008653,277,4.0,0,4.0,"",350.0,350.0,699.0
300576,0,30008653,440,4.0,0,4.0,"",350.0,350.0,699.0
300579,0,30008653,1090,4.0,0,4.0,"",350.0,350.0,699.0
300573,0,30008653,1132,4.0,0,4.0,"",350.0,350.0,699.0
300574,0,30008653,1296,4.0,0,4.0,"",350.0,350.0,699.0
300578,0,30008653,1663,4.0,0,4.0,"",350.0,350.0,699.0
300579,0,30008653,2203,4.0,0,4.0,"",350.0,350.0,699.0
300577,0,30008653,2552,4.0,0,4.0,"",350.0,350.0,699.0
300579,0,30008653,2592,8.0,0,8.0,"",350.0,350.0,699.0
300582,0,30000000,1,21.0,0,21.0,"Y",250.0,250.0,499.75
300582,0,30000000,6,30.0,0,30.0,"Y",250.0,250.0,499.75
300582,0,30000000,15,21.0,0,21.0,"Y",250.0,250.0,499.75
300581,0,30000000,32,75.0,0,75.0,"Y",250.0,250.0,499.75
300580,0,30000000,65,50.0,0,50.0,"Y",250.0,250.0,499.75
300581,0,30000000,142,25.0,0,25.0,"Y",250.0,250.0,499.75
300580,0,30000000,156,50.0,0,50.0,"Y",250.0,250.0,499.75
300582,0,30000000,277,14.0,0,14.0,"Y",250.0,250.0,499.75
300582,0,30000000,448,14.0,0,14.0,"Y",250.0,250.0,499.75
300584,0,30008038,46,1000.0,0,1000.0,"Y",370.0,370.0,699.0
300585,0,13882033,245,50.0,0,50.0,"Y",780.0,780.0,1499.75
300586,0,14084903,1,10.0,0,10.0,"",0,0,299.0
300587,0,14084903,2,10.0,0,10.0,"",0,0,299.0
300588,0,14084903,3,10.0,0,10.0,"",0,0,299.0
300587,0,14084903,5,10.0,0,10.0,"",0,0,299.0
300586,0,14084903,6,10.0,0,10.0,"",0,0,299.0
300587,0,14084903,9,10.0,0,10.0,"",0,0,299.0
300591,0,14084903,14,10.0,0,10.0,"",0,0,299.0
300586,0,14084903,15,10.0,0,10.0,"",0,0,299.0
300588,0,14084903,28,10.0,0,10.0,"",0,0,299.0
300593,0,14084903,32,10.0,0,10.0,"",0,0,299.0
300587,0,14084903,46,10.0,0,10.0,"",0,0,299.0
300593,0,14084903,50,10.0,0,10.0,"",0,0,299.0
300588,0,14084903,65,10.0,0,10.0,"",0,0,299.0
300588,0,14084903,73,10.0,0,10.0,"",0,0,299.0
300590,0,14084903,94,10.0,0,10.0,"",0,0,299.0
300594,0,14084903,95,10.0,0,10.0,"",0,0,299.0
300594,0,14084903,120,10.0,0,10.0,"",0,0,299.0
300592,0,14084903,130,10.0,0,10.0,"",0,0,299.0
300590,0,14084903,134,10.0,0,10.0,"",0,0,299.0
300589,0,14084903,138,10.0,0,10.0,"",0,0,299.0
300593,0,14084903,142,10.0,0,10.0,"",0,0,299.0
300591,0,14084903,145,10.0,0,10.0,"",0,0,299.0
300592,0,14084903,148,10.0,0,10.0,"",0,0,299.0
300593,0,14084903,149,10.0,0,10.0,"",0,0,299.0
300588,0,14084903,156,10.0,0,10.0,"",0,0,299.0
300587,0,14084903,228,10.0,0,10.0,"",0,0,299.0
300590,0,14084903,238,10.0,0,10.0,"",0,0,299.0
300591,0,14084903,241,10.0,0,10.0,"",0,0,299.0
300588,0,14084903,245,10.0,0,10.0,"",0,0,299.0
300592,0,14084903,270,10.0,0,10.0,"",0,0,299.0
300589,0,14084903,274,10.0,0,10.0,"",0,0,299.0
300591,0,14084903,275,10.0,0,10.0,"",0,0,299.0
300587,0,14084903,276,10.0,0,10.0,"",0,0,299.0
300586,0,14084903,277,10.0,0,10.0,"",0,0,299.0
300590,0,14084903,351,10.0,0,10.0,"",0,0,299.0
300593,0,14084903,352,10.0,0,10.0,"",0,0,299.0
300590,0,14084903,353,10.0,0,10.0,"",0,0,299.0
300591,0,14084903,432,10.0,0,10.0,"",0,0,299.0
300591,0,14084903,440,10.0,0,10.0,"",0,0,299.0
300590,0,14084903,445,10.0,0,10.0,"",0,0,299.0
300586,0,14084903,448,10.0,0,10.0,"",0,0,299.0
300592,0,14084903,452,10.0,0,10.0,"",0,0,299.0
300589,0,14084903,457,10.0,0,10.0,"",0,0,299.0
300586,0,14084903,855,10.0,0,10.0,"",0,0,299.0
300594,0,14084903,1063,10.0,0,10.0,"",0,0,299.0
300594,0,14084903,1090,10.0,0,10.0,"",0,0,299.0
300588,0,14084903,1132,10.0,0,10.0,"",0,0,299.0
300588,0,14084903,1204,10.0,0,10.0,"",0,0,299.0
300589,0,14084903,1267,10.0,0,10.0,"",0,0,299.0
300586,0,14084903,1268,10.0,0,10.0,"",0,0,299.0
300589,0,14084903,1296,10.0,0,10.0,"",0,0,299.0
300588,0,14084903,1393,10.0,0,10.0,"",0,0,299.0
300593,0,14084903,1394,10.0,0,10.0,"",0,0,299.0
300593,0,14084903,1395,10.0,0,10.0,"",0,0,299.0
300586,0,14084903,1396,10.0,0,10.0,"",0,0,299.0
300591,0,14084903,1397,10.0,0,10.0,"",0,0,299.0
300590,0,14084903,1398,10.0,0,10.0,"",0,0,299.0
300587,0,14084903,1399,10.0,0,10.0,"",0,0,299.0
300589,0,14084903,1425,10.0,0,10.0,"",0,0,299.0
300593,0,14084903,1663,10.0,0,10.0,"",0,0,299.0
300586,0,14084903,1800,10.0,0,10.0,"",0,0,299.0
300587,0,14084903,1875,10.0,0,10.0,"",0,0,299.0
300591,0,14084903,1887,10.0,0,10.0,"",0,0,299.0
300591,0,14084903,1888,10.0,0,10.0,"",0,0,299.0
300586,0,14084903,1896,10.0,0,10.0,"",0,0,299.0
300594,0,14084903,2203,10.0,0,10.0,"",0,0,299.0
300593,0,14084903,2267,10.0,0,10.0,"",0,0,299.0
300589,0,14084903,2268,10.0,0,10.0,"",0,0,299.0
300590,0,14084903,2551,10.0,0,10.0,"",0,0,299.0
300592,0,14084903,2552,10.0,0,10.0,"",0,0,299.0
300590,0,14084903,2553,10.0,0,10.0,"",0,0,299.0
300593,0,14084903,2554,10.0,0,10.0,"",0,0,299.0
300594,0,14084903,2592,10.0,0,10.0,"",0,0,299.0
300587,0,14084903,3065,10.0,0,10.0,"",0,0,299.0
300590,0,14084903,3066,10.0,0,10.0,"",0,0,299.0
300594,0,14084903,3067,10.0,0,10.0,"",0,0,299.0
300592,0,14084903,3068,10.0,0,10.0,"",0,0,299.0
300587,0,14084903,3574,10.0,0,10.0,"",0,0,299.0
300588,0,14084903,4189,10.0,0,10.0,"",0,0,299.0
300586,0,14084903,4268,10.0,0,10.0,"",0,0,299.0
300588,0,14084903,4269,10.0,0,10.0,"",0,0,299.0
300586,0,14084904,1,10.0,0,10.0,"",0,0,299.0
300587,0,14084904,2,10.0,0,10.0,"",0,0,299.0
300588,0,14084904,3,10.0,0,10.0,"",0,0,299.0
300587,0,14084904,5,10.0,0,10.0,"",0,0,299.0
300586,0,14084904,6,10.0,0,10.0,"",0,0,299.0
300587,0,14084904,9,10.0,0,10.0,"",0,0,299.0
300591,0,14084904,14,10.0,0,10.0,"",0,0,299.0
300586,0,14084904,15,10.0,0,10.0,"",0,0,299.0
300588,0,14084904,28,10.0,0,10.0,"",0,0,299.0
300593,0,14084904,32,10.0,0,10.0,"",0,0,299.0
300587,0,14084904,46,10.0,0,10.0,"",0,0,299.0
300593,0,14084904,50,10.0,0,10.0,"",0,0,299.0
300588,0,14084904,65,10.0,0,10.0,"",0,0,299.0
300588,0,14084904,73,10.0,0,10.0,"",0,0,299.0
300590,0,14084904,94,10.0,0,10.0,"",0,0,299.0
300594,0,14084904,95,10.0,0,10.0,"",0,0,299.0
300594,0,14084904,120,10.0,0,10.0,"",0,0,299.0
300592,0,14084904,130,10.0,0,10.0,"",0,0,299.0
300590,0,14084904,134,10.0,0,10.0,"",0,0,299.0
300589,0,14084904,138,10.0,0,10.0,"",0,0,299.0
300593,0,14084904,142,10.0,0,10.0,"",0,0,299.0
300591,0,14084904,145,10.0,0,10.0,"",0,0,299.0
300592,0,14084904,148,10.0,0,10.0,"",0,0,299.0
300593,0,14084904,149,10.0,0,10.0,"",0,0,299.0
300588,0,14084904,156,10.0,0,10.0,"",0,0,299.0
300587,0,14084904,228,10.0,0,10.0,"",0,0,299.0
300590,0,14084904,238,10.0,0,10.0,"",0,0,299.0
300591,0,14084904,241,10.0,0,10.0,"",0,0,299.0
300588,0,14084904,245,10.0,0,10.0,"",0,0,299.0
300592,0,14084904,270,10.0,0,10.0,"",0,0,299.0
300589,0,14084904,274,10.0,0,10.0,"",0,0,299.0
300591,0,14084904,275,10.0,0,10.0,"",0,0,299.0
300587,0,14084904,276,10.0,0,10.0,"",0,0,299.0
300586,0,14084904,277,10.0,0,10.0,"",0,0,299.0
300590,0,14084904,351,10.0,0,10.0,"",0,0,299.0
300593,0,14084904,352,10.0,0,10.0,"",0,0,299.0
300590,0,14084904,353,10.0,0,10.0,"",0,0,299.0
300591,0,14084904,432,10.0,0,10.0,"",0,0,299.0
300591,0,14084904,440,10.0,0,10.0,"",0,0,299.0
300590,0,14084904,445,10.0,0,10.0,"",0,0,299.0
300586,0,14084904,448,10.0,0,10.0,"",0,0,299.0
300592,0,14084904,452,10.0,0,10.0,"",0,0,299.0
300589,0,14084904,457,10.0,0,10.0,"",0,0,299.0
300586,0,14084904,855,10.0,0,10.0,"",0,0,299.0
300594,0,14084904,1063,10.0,0,10.0,"",0,0,299.0
300594,0,14084904,1090,10.0,0,10.0,"",0,0,299.0
